순번,생산라인코드,생산일자,작업장코드,충전실온도,실링온도,쿠킹온도,쿠킹스팀압력,실링압력,생산시간,오류발생작업장명,Error_Message,발생시간,종료시간,오류조치시간_보정,비가동코드,오류발생여부,Error_label,Error_name,Error_class,name
8,D013,2018-01-26,W005,71.26990447,132.1699045,166.2416545,22.715,198.352,,충전실,기타,15:52,19:14,202.0,W005A11,1,23,기타,3,3:기타
5,C088,2018-01-27,W003,69.99690069,100.1969007,134.9895007,23.195,204.187,,쿠킹실,품목 교체,8:50,10:00,70.0,W0034B1,1,104,품목 교체,2,2:공정 중 발생
16,C088,2018-01-27,W003,70.74829236,105.2482924,139.7791424,23.021,203.516,,쿠킹실,품목 교체,2:10,3:10,60.0,W0034B1,1,104,품목 교체,2,2:공정 중 발생
2,C087,2018-01-30,W003,70.70662764,109.3066276,144.0920276,23.19,203.232,,쿠킹실,품목 교체,6:10,7:00,50.0,W0034B1,1,104,품목 교체,2,2:공정 중 발생
8,D088,2018-01-30,W005,70.44782804,104.747828,139.240928,22.995,196.737,,충전실,품목 교체,0:45,1:40,55.0,W0054F1,1,104,품목 교체,2,2:공정 중 발생
9,P005,2018-01-30,W007,72.16542123,105.4654212,140.1629212,23.132,201.596,,포장실,기타,13:34,13:58,24.0,W00731A,1,23,기타,3,3:기타
4,D088,2018-01-31,W005,72.86495805,94.16495805,128.8284581,23.109,209.85,,충전실,품목 교체,9:28,10:41,73.0,W0054F1,1,104,품목 교체,2,2:공정 중 발생
14,C007,2018-01-31,W003,71.64007974,112.5400797,147.3087797,23.179,207.867,,쿠킹실,기타,16:26,16:55,29.0,W003459,1,23,기타,3,3:기타
3,C001,2018-02-01,W003,70.75051302,103.850513,138.397363,23.031,204.014,,쿠킹실,충진 미종료,8:57,9:49,52.0,W003721,1,97,충진 미종료,2,2:공정 중 발생
22,C087,2018-02-01,W003,70.23762813,87.33762813,121.7979281,22.974,201.962,,쿠킹실,세부 세척,0:20,2:00,100.0,W0034B2,1,51,세부 세척,2,2:공정 중 발생
24,D088,2018-02-01,W005,71.58219649,108.4821965,142.6809965,22.799,196.558,,충전실,품목 교체,5:07,6:29,82.0,W0054F1,1,104,품목 교체,2,2:공정 중 발생
4,C001,2018-02-02,W003,70.39686017,102.1968602,136.8348102,23.092,199.175,,쿠킹실,충진 미종료,9:00,9:00,0.0,W003721,1,97,충진 미종료,2,2:공정 중 발생
8,C088,2018-02-02,W003,71.70144455,94.00144455,128.6232446,23.081,204.951,,쿠킹실,품목 교체,15:00,16:00,60.0,W0034B1,1,104,품목 교체,2,2:공정 중 발생
4,C088,2018-02-07,W003,70.43505806,88.03505806,122.8178581,23.189,204.924,,쿠킹실,품목 교체,10:00,11:00,60.0,W0034B1,1,104,품목 교체,2,2:공정 중 발생
16,D088,2018-02-07,W005,71.72299828,95.62299828,130.1870983,23.043,205.195,,충전실,품목 교체,2:05,2:40,35.0,W0054F1,1,104,품목 교체,2,2:공정 중 발생
18,D002,2018-02-07,W005,71.86420996,89.56420996,123.90156,22.892,200.278,,충전실,기타,13:08,12:45,1417.0,W005629,1,23,기타,3,3:기타
11,C088,2018-02-08,W003,73.31153357,74.61153357,109.2991836,23.125,204.521,,쿠킹실,충진 미종료,14:40,15:30,50.0,W003721,1,97,충진 미종료,2,2:공정 중 발생
20,D088,2018-02-09,W005,70.56693121,97.06693121,131.6069312,23.027,202.6,,충전실,품목 교체,22:25,0:13,108.0,W0054F1,1,104,품목 교체,2,2:공정 중 발생
4,D0036,2018-02-10,W005,72.14607054,112.5460705,146.9209205,22.917,197.069,,충전실,기타,9:15,10:33,78.0,W005A11,1,23,기타,3,3:기타
2,D088,2018-02-13,W005,71.50192331,114.2019233,148.6861233,22.989,202.54,,충전실,공정,1:24,2:20,56.0,W005722,1,12,공정,2,2:공정 중 발생
6,P006,2018-02-13,W007,72.35423414,108.6542341,143.0333341,22.919,206.684,,포장실,설비,11:26,11:37,11.0,W007911,1,50,설비,2,2:공정 중 발생
14,P006,2018-02-13,W007,71.41909421,102.3190942,137.0919942,23.182,198.88,,포장실,기타,15:35,15:46,11.0,W0079AA,1,23,기타,3,3:기타
17,P005,2018-02-13,W007,70.54707382,119.0470738,153.4393738,22.928,204.677,,포장실,기타,0:16,12:50,754.0,W0079AA,1,23,기타,3,3:기타
7,D087,2018-02-20,W005,71.11719647,103.0171965,137.4951965,22.985,206.475,,충전실,원료,9:55,10:15,20.0,W005721,1,76,원료,2,2:공정 중 발생
12,D087,2018-02-20,W005,71.68022356,96.98022356,131.4351236,22.97,197.866,,충전실,설비,21:25,21:55,30.0,W005422,1,50,설비,2,2:공정 중 발생
13,C088,2018-02-20,W003,70.05124109,94.45124109,128.8998911,22.966,203.142,,쿠킹실,품목 교체,0:40,1:40,60.0,W0034B1,1,104,품목 교체,2,2:공정 중 발생
5,D010,2018-02-21,W005,72.04114482,118.4411448,153.1536948,23.142,204.001,,충전실,부족,8:50,9:52,62.0,W005113,1,45,부족,2,2:공정 중 발생
3,C088,2018-02-23,W003,69.13756629,87.43756629,121.9860163,23.032,201.047,,쿠킹실,품목 교체,2:30,3:30,60.0,W0034B1,1,104,품목 교체,2,2:공정 중 발생
12,C007,2018-02-23,W003,68.87727009,78.67727009,113.1001701,22.949,199.081,,쿠킹실,충전,19:10,19:50,40.0,W003452,1,96,충전,2,2:공정 중 발생
16,D088,2018-02-23,W005,72.8201078,123.9201078,158.4668578,23.031,198.854,,충전실,품목 교체,11:58,13:23,85.0,W0054F1,1,104,품목 교체,2,2:공정 중 발생
11,D006,2018-03-22,W005,69.83030596,80.93030596,115.488706,23.039,199.853,,충전실,기타,2:55,3:12,17.0,W0058Z9,1,23,기타,3,3:기타
15,C088,2018-03-22,W003,69.47160575,79.97160575,114.2981058,22.884,200.77,,쿠킹실,품목 교체,5:45,6:45,60.0,W0034B1,1,104,품목 교체,2,2:공정 중 발생
11,D088,2018-03-26,W005,69.88459206,82.28459206,117.0727921,23.192,207.365,,충전실,공정,18:30,19:21,51.0,W005722,1,12,공정,2,2:공정 중 발생
5,C088,2018-03-29,W003,71.56775456,93.86775456,128.3202046,22.968,201.375,,쿠킹실,품목 교체,10:20,12:00,100.0,W0034B1,1,104,품목 교체,2,2:공정 중 발생
5,D088,2018-04-02,W005,70.5485908,102.4485908,137.1427908,23.129,207.036,,충전실,세부 세척,15:07,15:40,33.0,W0054F2,1,51,세부 세척,2,2:공정 중 발생
12,C088,2018-04-02,W003,72.19914762,104.5991476,139.3477976,23.166,203.205,,쿠킹실,품목 교체,21:20,22:20,60.0,W0034B1,1,104,품목 교체,2,2:공정 중 발생
8,C088,2018-04-04,W003,71.26633515,111.7663352,146.4508852,23.123,207.568,,쿠킹실,품목 교체,14:30,15:30,60.0,W0034B1,1,104,품목 교체,2,2:공정 중 발생
2,P0F0,2018-04-09,W007,71.28179999,132.1818,166.25355,22.715,203.322,,포장실,감도 조절,10:57,11:10,13.0,W0076A3,1,8,감도 조절,2,2:공정 중 발생
3,C008,2018-04-10,W003,71.29492671,124.9949267,159.4575267,22.975,200.375,,쿠킹실,충전,9:30,11:53,143.0,W003452,1,96,충전,2,2:공정 중 발생
10,D087,2018-04-10,W005,71.02486124,105.5248612,140.0557112,23.021,203.266,,충전실,공정,1:50,2:47,57.0,W005722,1,12,공정,2,2:공정 중 발생
10,C088,2018-04-10,W003,69.76554119,99.96554119,134.7581412,23.195,209.07,,쿠킹실,품목 교체,17:50,18:50,60.0,W0034B1,1,104,품목 교체,2,2:공정 중 발생
3,C088,2018-04-11,W003,70.38493899,104.684939,139.178039,22.995,207.143,,쿠킹실,품목 교체,10:15,11:15,60.0,W0034B1,1,104,품목 교체,2,2:공정 중 발생
6,D087,2018-04-11,W005,70.52424263,109.1242426,143.9096426,23.19,199.741,,충전실,품목 교체,17:58,20:00,122.0,W0054F1,1,104,품목 교체,2,2:공정 중 발생
4,D088,2018-04-12,W005,71.74149338,105.0414934,139.7389934,23.132,208.202,,충전실,품목 교체,8:55,10:27,92.0,W0054F1,1,104,품목 교체,2,2:공정 중 발생
7,D088,2018-04-12,W005,71.67477,112.57477,147.34347,23.179,207.004,,충전실,품목 교체,15:36,18:59,203.0,W0054F1,1,104,품목 교체,2,2:공정 중 발생
14,C002,2018-04-12,W003,69.33778484,80.43778484,114.9961848,23.039,200.082,,쿠킹실,QA 규격 확인 대기,13:19,15:10,111.0,W003442,1,4,QA 규격 확인 대기,3,3:기타
6,C002,2018-04-13,W003,70.76867215,87.86867215,122.3289722,22.974,205.506,,쿠킹실,기타,11:55,12:50,55.0,W003489,1,23,기타,3,3:기타
5,C088,2018-04-16,W003,72.52276277,93.82276277,128.4862628,23.109,207.366,,쿠킹실,품목 교체,15:40,17:00,80.0,W0034B1,1,104,품목 교체,2,2:공정 중 발생
8,C045,2018-04-17,W003,71.79003673,108.6900367,142.8888367,22.799,196.905,,쿠킹실,점도이상,14:42,15:07,25.0,W003444,1,88,점도이상,2,2:공정 중 발생
1,D087,2018-04-18,W005,70.6323855,102.4323855,137.0703355,23.092,207.627,,충전실,공정,8:04,10:15,131.0,W005722,1,12,공정,2,2:공정 중 발생
15,C088,2018-04-18,W003,71.43563024,104.5356302,139.0824802,23.031,199.054,,쿠킹실,충진 미종료,2:20,2:40,20.0,W003721,1,97,충진 미종료,2,2:공정 중 발생
15,D088,2018-04-19,W005,71.10947035,93.40947035,128.0312703,23.081,206.229,,충전실,품목 교체,5:49,8:44,175.0,W0054F1,1,104,품목 교체,2,2:공정 중 발생
6,D006,2018-04-23,W005,72.65143293,90.35143293,124.6887829,22.892,202.534,,충전실,관리팀미입고(생산지연),14:10,15:01,51.0,W005315,1,15,관리팀미입고(생산지연),1,1:공정 전 발생
4,D087,2018-04-24,W005,70.03615694,87.63615694,122.4189569,23.189,198.627,,충전실,세부 세척,13:43,14:20,37.0,W0054F2,1,51,세부 세척,2,2:공정 중 발생
7,C087,2018-04-24,W003,71.06879299,94.96879299,129.532893,23.043,201.967,,쿠킹실,세부 세척,13:30,14:30,60.0,W0034B2,1,51,세부 세척,2,2:공정 중 발생
26,D002,2018-04-26,W005,73.85763266,75.15763266,109.8452827,23.125,199.081,,충전실,대차 적재 공간 부족,19:52,20:30,38.0,W0058Z1,1,30,대차 적재 공간 부족,3,3:기타
1,D087,2018-04-27,W005,72.46234925,112.8623493,147.2371993,22.917,204.434,,충전실,품목 교체,1:30,2:30,60.0,W0054F1,1,104,품목 교체,2,2:공정 중 발생
19,C002,2018-04-28,W003,70.38245375,96.88245375,131.4224538,23.027,203.68,,쿠킹실,기타,8:13,9:17,64.0,W003489,1,23,기타,3,3:기타
16,C088,2018-05-02,W003,72.13951525,108.4395153,142.8186153,22.919,196.309,,쿠킹실,품목 교체,8:10,9:20,70.0,W0034B1,1,104,품목 교체,2,2:공정 중 발생
19,C088,2018-05-02,W003,70.42980541,118.9298054,153.3221054,22.928,204.811,,쿠킹실,품목 교체,1:10,2:10,60.0,W0034B1,1,104,품목 교체,2,2:공정 중 발생
21,C002,2018-05-02,W003,70.92081081,113.6208108,148.1050108,22.989,200.721,,쿠킹실,기타,21:30,21:55,25.0,W003489,1,23,기타,3,3:기타
26,C088,2018-05-03,W003,71.97822774,102.8782277,137.6511277,23.182,206.518,,쿠킹실,품목 교체,1:30,2:30,60.0,W0034B1,1,104,품목 교체,2,2:공정 중 발생
32,D088,2018-05-03,W005,70.29106191,94.69106191,129.1397119,22.966,204.082,,충전실,공정,14:10,14:38,28.0,W005722,1,12,공정,2,2:공정 중 발생
13,C088,2018-05-04,W003,71.83038904,118.230389,152.942939,23.142,205.251,,쿠킹실,충진 미종료,21:10,21:30,20.0,W003721,1,97,충진 미종료,2,2:공정 중 발생
19,D087,2018-05-04,W005,70.67812585,102.5781259,137.0561259,22.985,201.475,,충전실,공정,11:15,11:26,11.0,W005722,1,12,공정,2,2:공정 중 발생
2,D087,2018-05-09,W005,69.53760059,87.83760059,122.3860506,23.032,200.463,,충전실,품목 교체,12:18,13:10,52.0,W0054F1,1,104,품목 교체,2,2:공정 중 발생
12,C088,2018-05-09,W003,72.59393163,123.6939316,158.2406816,23.031,202.0,,쿠킹실,품목 교체,15:15,16:15,60.0,W0034B1,1,104,품목 교체,2,2:공정 중 발생
16,D006,2018-05-09,W005,68.99645875,78.79645875,113.2193588,22.949,204.653,,충전실,부족,22:40,23:24,44.0,W005113,1,45,부족,2,2:공정 중 발생
2,D002,2018-06-01,W005,70.01394588,81.11394588,115.6723459,23.039,199.44,,충전실,대차 적재 공간 부족,9:18,9:50,32.0,W0058Z1,1,30,대차 적재 공간 부족,3,3:기타
13,C088,2018-06-02,W003,69.30730718,79.80730718,114.1338072,22.884,199.161,,쿠킹실,충진 미종료,4:35,5:00,25.0,W003721,1,97,충진 미종료,2,2:공정 중 발생
15,D088,2018-06-05,W005,70.55042472,82.95042472,117.7386247,23.192,203.02,,충전실,품목 교체,17:30,19:10,100.0,W0054F1,1,104,품목 교체,2,2:공정 중 발생
10,D003,2018-06-12,W005,70.93928987,93.23928987,127.6917399,22.968,204.523,,충전실,기타,0:40,2:04,84.0,W0056B9,1,23,기타,3,3:기타
13,D005,2018-06-13,W005,71.37718838,103.7771884,138.5258384,23.166,202.802,,충전실,용기미입고,14:15,14:23,8.0,W005318,1,73,용기미입고,1,1:공정 전 발생
23,D087,2018-06-13,W005,70.53171684,102.4317168,137.1259168,23.129,203.392,,충전실,공정,22:30,23:29,59.0,W005722,1,12,공정,2,2:공정 중 발생
12,D087,2018-06-15,W005,71.07721161,111.5772116,146.2617616,23.123,202.498,,충전실,공정,21:00,0:40,220.0,W005722,1,12,공정,2,2:공정 중 발생
1,D088,2018-06-20,W005,71.81885824,132.7188582,166.7906082,22.715,196.386,,충전실,품목 교체,7:30,8:10,40.0,W0054F1,1,104,품목 교체,2,2:공정 중 발생
4,D088,2018-06-20,W005,72.08425739,125.7842574,160.2468574,22.975,203.294,,충전실,품목 교체,10:05,10:40,35.0,W0054F1,1,104,품목 교체,2,2:공정 중 발생
14,C088,2018-06-20,W003,71.21723778,105.7172378,140.2480878,23.021,203.179,,쿠킹실,품목 교체,18:15,19:15,60.0,W0034B1,1,104,품목 교체,2,2:공정 중 발생
16,D088,2018-06-20,W005,69.7989513,99.9989513,134.7915513,23.195,202.161,,충전실,공정,19:29,20:20,51.0,W005722,1,12,공정,2,2:공정 중 발생
5,D088,2018-06-21,W005,70.29879974,108.8987997,143.6841997,23.19,208.742,,충전실,공정,9:34,10:33,59.0,W005722,1,12,공정,2,2:공정 중 발생
12,D088,2018-06-22,W005,72.18780981,105.4878098,140.1853098,23.132,202.334,,충전실,품목 교체,17:18,18:00,42.0,W0054F1,1,104,품목 교체,2,2:공정 중 발생
14,D087,2018-06-22,W005,70.46030072,104.7603007,139.2534007,22.995,197.016,,충전실,세부 세척,12:57,13:40,43.0,W0054F2,1,51,세부 세척,2,2:공정 중 발생
15,D088,2018-06-22,W005,71.07257153,111.9725715,146.7412715,23.179,201.154,,충전실,공정,18:00,19:10,70.0,W005722,1,12,공정,2,2:공정 중 발생
3,C088,2018-06-25,W003,70.6504081,87.7504081,122.2107081,22.974,197.89,,쿠킹실,품목 교체,10:10,10:20,10.0,W0034B1,1,104,품목 교체,2,2:공정 중 발생
2,D088,2018-06-26,W005,72.80496321,94.10496321,128.7684632,23.109,200.872,,충전실,품목 교체,6:45,8:30,105.0,W0054F1,1,104,품목 교체,2,2:공정 중 발생
10,P005,2018-06-26,W007,72.04028214,108.9402821,143.1390821,22.799,199.04,,포장실,기타,18:30,18:45,15.0,W0079AA,1,23,기타,3,3:기타
7,C007,2018-06-27,W003,71.199607,104.299607,138.846457,23.031,203.07,,쿠킹실,정지,8:30,9:38,68.0,W003572,1,89,정지,2,2:공정 중 발생
21,P005,2018-06-27,W007,70.81758292,102.6175829,137.2555329,23.092,207.589,,포장실,기타,16:13,18:17,124.0,W0079AA,1,23,기타,3,3:기타
3,C088,2018-06-28,W003,71.32182964,93.62182964,128.2436296,23.081,199.729,,쿠킹실,기타,11:00,11:40,40.0,W003711,1,23,기타,3,3:기타
2,D088,2018-07-03,W005,70.37969043,87.97969043,122.7624904,23.189,206.269,,충전실,품목 교체,10:23,11:41,78.0,W0054F1,1,104,품목 교체,2,2:공정 중 발생
9,D045,2018-07-03,W005,71.47918949,95.37918949,129.9432895,23.043,198.891,,충전실,기타,16:10,16:38,28.0,W0058Z9,1,23,기타,3,3:기타
16,C087,2018-07-04,W003,72.14952957,89.84952957,124.1868796,22.892,196.954,,쿠킹실,품목 교체,0:00,1:00,60.0,W0034B1,1,104,품목 교체,2,2:공정 중 발생
4,P004,2018-07-05,W007,71.15189055,97.65189055,132.1918906,23.027,201.424,,포장실,기타,9:46,9:56,10.0,W007699,1,23,기타,3,3:기타
22,C088,2018-07-05,W003,73.71452295,75.01452295,109.702173,23.125,210.468,,쿠킹실,충진 미종료,7:10,7:45,35.0,W003721,1,97,충진 미종료,2,2:공정 중 발생
6,D006,2018-07-06,W005,72.16847819,112.5684782,146.9433282,22.917,204.44,,충전실,부족,10:48,11:02,14.0,W005113,1,45,부족,2,2:공정 중 발생
6,D087,2018-07-11,W005,72.547901,108.847901,143.227001,22.919,199.374,,충전실,세부 세척,10:53,11:45,52.0,W0054F2,1,51,세부 세척,2,2:공정 중 발생
18,C088,2018-07-11,W003,70.50644056,119.0064406,153.3987406,22.928,203.998,,쿠킹실,품목 교체,5:30,6:30,60.0,W0034B1,1,104,품목 교체,2,2:공정 중 발생
19,D088,2018-07-11,W005,71.73454302,114.434543,148.918743,22.989,199.871,,충전실,품목 교체,6:02,7:40,98.0,W0054F1,1,104,품목 교체,2,2:공정 중 발생
12,D087,2018-07-12,W005,72.07777623,102.9777762,137.7506762,23.182,205.275,,충전실,품목 교체,5:20,6:40,80.0,W0054F1,1,104,품목 교체,2,2:공정 중 발생
10,D002,2018-07-14,W005,70.02735083,94.42735083,128.8760008,22.966,202.809,,충전실,분사노즐,3:05,4:15,70.0,W0056B2,1,46,분사노즐,2,2:공정 중 발생
7,D088,2018-07-16,W005,71.43473364,103.3347336,137.8127336,22.985,199.532,,충전실,품목 교체,20:06,21:17,71.0,W0054F1,1,104,품목 교체,2,2:공정 중 발생
9,D088,2018-07-17,W005,71.87604612,97.17604612,131.6309461,22.97,204.534,,충전실,품목 교체,1:40,3:24,104.0,W0054F1,1,104,품목 교체,2,2:공정 중 발생
11,D088,2018-07-17,W005,72.39205715,118.7920572,153.5046072,23.142,198.073,,충전실,공정,19:23,20:01,38.0,W005722,1,12,공정,2,2:공정 중 발생
15,D088,2018-07-19,W005,69.43968432,79.23968432,113.6625843,22.949,197.046,,충전실,품목 교체,21:59,23:43,104.0,W0054F1,1,104,품목 교체,2,2:공정 중 발생
16,D087,2018-07-20,W005,72.35413979,123.4541398,158.0008898,23.031,196.885,,충전실,품목 교체,1:35,3:15,100.0,W0054F1,1,104,품목 교체,2,2:공정 중 발생
17,D088,2018-07-20,W005,69.35223357,87.65223357,122.2006836,23.032,204.429,,충전실,품목 교체,2:58,4:56,118.0,W0054F1,1,104,품목 교체,2,2:공정 중 발생
1,D087,2018-08-08,W005,69.11470195,79.61470195,113.941202,22.884,202.228,,충전실,세부 세척,3:34,4:40,66.0,W0054F2,1,51,세부 세척,2,2:공정 중 발생
2,D087,2018-08-08,W005,69.30621089,80.40621089,114.9646109,23.039,204.069,,충전실,공정,4:40,5:28,48.0,W005722,1,12,공정,2,2:공정 중 발생
15,C088,2018-08-11,W003,69.58799596,81.98799596,116.776196,23.192,202.512,,쿠킹실,품목 교체,3:00,4:00,60.0,W0034B1,1,104,품목 교체,2,2:공정 중 발생
8,P006,2018-08-14,W007,71.10728346,93.40728346,127.8597335,22.968,201.437,,포장실,설비,14:07,14:25,18.0,W007911,1,50,설비,2,2:공정 중 발생
4,C002,2018-08-17,W003,72.12903858,104.5290386,139.2776886,23.166,203.438,,쿠킹실,볶음,7:42,8:18,36.0,W003318,1,43,볶음,2,2:공정 중 발생
7,C005,2018-08-17,W003,70.81197602,102.711976,137.406176,23.129,202.657,,쿠킹실,전처리,10:23,10:56,33.0,W003312,1,86,전처리,1,1:공정 전 발생
14,D087,2018-08-21,W005,71.70886496,112.208865,146.893415,23.123,204.441,,충전실,세부 세척,0:34,1:45,71.0,W0054F2,1,51,세부 세척,2,2:공정 중 발생
2,D088,2018-08-23,W005,71.35272487,132.2527249,166.3244749,22.715,197.587,,충전실,공정,10:44,11:47,63.0,W005722,1,12,공정,2,2:공정 중 발생
3,P005,2018-08-23,W007,69.36489561,99.56489561,134.3574956,23.195,202.59,,포장실,기타,11:30,12:06,36.0,W0078AA,1,23,기타,3,3:기타
6,D087,2018-08-23,W005,70.78095514,105.2809551,139.8118051,23.021,202.462,,충전실,세부 세척,14:40,16:20,100.0,W0054F2,1,51,세부 세척,2,2:공정 중 발생
11,D088,2018-08-24,W005,71.91413467,125.6141347,160.0767347,22.975,201.225,,충전실,세부 세척,6:53,8:27,94.0,W0054F2,1,51,세부 세척,2,2:공정 중 발생
12,P006,2018-08-24,W007,70.1050004,108.7050004,143.4904004,23.19,208.965,,포장실,기타,18:13,18:22,9.0,W0079AA,1,23,기타,3,3:기타
17,D088,2018-08-25,W005,69.88036723,104.1803672,138.6734672,22.995,199.45,,충전실,품목 교체,0:28,2:30,122.0,W0054F1,1,104,품목 교체,2,2:공정 중 발생
3,P004,2018-08-27,W007,71.84621409,105.1462141,139.8437141,23.132,202.945,,포장실,기타,11:30,11:50,20.0,W0079AA,1,23,기타,3,3:기타
4,P005,2018-08-27,W007,70.92483318,111.8248332,146.5935332,23.179,205.774,,포장실,기타,11:45,12:01,16.0,W0078AA,1,23,기타,3,3:기타
3,C095,2018-08-28,W003,70.40918529,87.50918529,121.9694853,22.974,198.454,,쿠킹실,기타,8:40,13:00,260.0,W003711,1,23,기타,3,3:기타
9,P0F0,2018-08-28,W007,72.67874077,93.97874077,128.6422408,23.109,198.986,,포장실,설비,12:24,12:28,4.0,W007911,1,50,설비,2,2:공정 중 발생
1,D0035,2018-08-29,W005,72.30542359,109.2054236,143.4042236,22.799,202.38,,충전실,기타,0:00,0:00,0.0,W005439,1,23,기타,3,3:기타
5,D088,2018-08-29,W005,70.83113944,103.9311394,138.4779894,23.031,197.735,,충전실,품목 교체,16:34,18:21,107.0,W0054F1,1,104,품목 교체,2,2:공정 중 발생
16,P005,2018-08-30,W007,71.87369351,94.17369351,128.7954935,23.081,206.643,,포장실,설비,15:45,16:40,55.0,W007911,1,50,설비,2,2:공정 중 발생
24,D088,2018-08-30,W005,70.26844011,102.0684401,136.7063901,23.092,201.182,,충전실,세부 세척,23:29,0:10,41.0,W0054F2,1,51,세부 세척,2,2:공정 중 발생
5,D088,2018-09-03,W005,72.3656157,90.0656157,124.4029657,22.892,197.343,,충전실,세부 세척,22:22,23:05,43.0,W0054F2,1,51,세부 세척,2,2:공정 중 발생
8,C095,2018-09-04,W003,72.02025661,95.92025661,130.4843566,23.043,200.997,,쿠킹실,기타,11:20,12:50,90.0,W003711,1,23,기타,3,3:기타
11,D087,2018-09-04,W005,69.81845747,87.41845747,122.2012575,23.189,207.456,,충전실,세부 세척,17:00,18:40,100.0,W0054F2,1,51,세부 세척,2,2:공정 중 발생
9,D087,2018-09-05,W005,73.81150389,75.11150389,109.7991539,23.125,199.187,,충전실,세부 세척,19:20,20:46,86.0,W0054F2,1,51,세부 세척,2,2:공정 중 발생
8,D088,2018-09-07,W005,70.46458117,96.96458117,131.5045812,23.027,206.205,,충전실,품목 교체,19:56,20:23,27.0,W0054F1,1,104,품목 교체,2,2:공정 중 발생
1,D088,2018-09-08,W005,71.95163602,112.351636,146.726486,22.917,200.839,,충전실,공정,0:18,1:32,74.0,W005722,1,12,공정,2,2:공정 중 발생
12,C088,2018-09-11,W003,71.43828877,119.9382888,154.3305888,22.928,201.522,,쿠킹실,품목 교체,19:50,20:50,60.0,W0034B1,1,104,품목 교체,2,2:공정 중 발생
8,P004,2018-09-12,W007,72.11914103,103.019141,137.792041,23.182,206.546,,포장실,기타,13:53,14:07,14.0,W0079AA,1,23,기타,3,3:기타
10,D087,2018-09-12,W005,71.59695609,114.2969561,148.7811561,22.989,205.127,,충전실,설비,14:21,15:10,49.0,W005422,1,50,설비,2,2:공정 중 발생
17,D088,2018-09-12,W005,72.41696202,108.716962,143.096062,22.919,198.938,,충전실,품목 교체,21:42,23:27,105.0,W0054F1,1,104,품목 교체,2,2:공정 중 발생
5,P0F0,2018-09-14,W007,71.28245369,103.1824537,137.6604537,22.985,198.616,,포장실,기타,10:45,11:50,65.0,W0079AA,1,23,기타,3,3:기타
8,P0F0,2018-09-14,W007,71.50466667,96.80466667,131.2595667,22.97,203.583,,포장실,설비,14:00,15:55,115.0,W007911,1,50,설비,2,2:공정 중 발생
16,D088,2018-09-14,W005,69.9891875,94.3891875,128.8378375,22.966,192.667,,충전실,품목 교체,7:22,9:01,99.0,W0054F1,1,104,품목 교체,2,2:공정 중 발생
1,C002,2018-09-17,W003,71.84629768,118.2462977,152.9588477,23.142,194.204,,쿠킹실,전처리,8:25,8:49,24.0,W003312,1,86,전처리,1,1:공정 전 발생
8,P0F0,2018-09-18,W007,72.80998317,123.9099832,158.4567332,23.031,197.129,,포장실,기타,17:40,18:00,20.0,W0079AA,1,23,기타,3,3:기타
2,D088,2018-09-19,W005,69.85381543,88.15381543,122.7022654,23.032,204.913,,충전실,품목 교체,10:20,11:20,60.0,W0054F1,1,104,품목 교체,2,2:공정 중 발생
7,D087,2018-09-19,W005,68.87724149,78.67724149,113.1001415,22.949,199.274,,충전실,품목 교체,17:04,19:41,157.0,W0054F1,1,104,품목 교체,2,2:공정 중 발생
4,D088,2018-10-25,W005,69.45746622,79.95746622,114.2839662,22.884,199.967,,충전실,품목 교체,7:36,9:18,102.0,W0054F1,1,104,품목 교체,2,2:공정 중 발생
6,D088,2018-10-25,W005,70.10701322,81.20701322,115.7654132,23.039,203.85,,충전실,품목 교체,13:38,15:27,109.0,W0054F1,1,104,품목 교체,2,2:공정 중 발생
5,C045,2018-11-01,W003,69.64833264,82.04833264,116.8365326,23.192,210.975,,쿠킹실,전처리,7:15,8:03,48.0,W003312,1,86,전처리,1,1:공정 전 발생
10,D088,2018-11-06,W005,70.9379453,93.2379453,127.6903953,22.968,202.321,,충전실,품목 교체,21:30,23:13,103.0,W0054F1,1,104,품목 교체,2,2:공정 중 발생
15,P006,2018-11-08,W007,71.37145628,103.7714563,138.5201063,23.166,204.593,,포장실,기타,19:27,19:48,21.0,W0079AA,1,23,기타,3,3:기타
2,D088,2018-11-09,W005,71.14104988,103.0410499,137.7352499,23.129,198.185,,충전실,품목 교체,4:00,5:38,98.0,W0054F1,1,104,품목 교체,2,2:공정 중 발생
1,D087,2018-11-13,W005,71.88822847,112.3882285,147.0727785,23.123,203.197,,충전실,품목 교체,8:12,9:55,103.0,W0054F1,1,104,품목 교체,2,2:공정 중 발생
1,D088,2018-11-20,W005,71.22803197,124.928032,159.390632,22.975,204.878,,충전실,품목 교체,1:03,1:40,37.0,W0054F1,1,104,품목 교체,2,2:공정 중 발생
4,D088,2018-11-20,W005,69.34791526,99.54791526,134.3405153,23.195,201.541,,충전실,공정,7:09,7:48,39.0,W005722,1,12,공정,2,2:공정 중 발생
13,C007,2018-11-20,W003,70.85413311,105.3541331,139.8849831,23.021,202.867,,쿠킹실,기타,16:30,16:58,28.0,W003419,1,23,기타,3,3:기타
15,D087,2018-11-20,W005,72.07766398,132.977664,167.049414,22.715,196.208,,충전실,세부 세척,21:58,0:02,124.0,W0054F2,1,51,세부 세척,2,2:공정 중 발생
